c_ine;no_municipio;id_provincia;is_capital_prov;is_capital_comaut;nu_poblacion;geo_latitude_etrs89;geo_longitude_etrs89;geo_altura;geo_superficie;geo_perimetro;geo_hoja_etrs89
4023;BEIRES;4;0;0;138;37,01264;-2,791525;934;3883;37726;1029-3
4024;BENAHADUX;4;0;0;4605;36,92579;-2,455766;115;1661;18999;1045-1
4026;BENITAGLA;4;0;0;53;37,23124;-2,238348;945;639;14152;1013-4
4027;BENIZALÓN;4;0;0;253;37,21189;-2,241656;934;3222;32430;1013-4
4028;BENTARIQUE;4;0;0;239;36,98631;-2,618897;316;1134;28435;1044-2
4029;BERJA;4;0;0;12807;36,84732;-2,949482;340;18581;66447;1043-4
4030;CANJÁYAR;4;0;0;1163;37,01007;-2,739444;602;6692;57977;1029-3
4031;CANTORIA;4;0;0;3533;37,35219;-2,19325;381;7895;49635;0995-4
4032;CARBONERAS;4;0;0;8210;36,99743;-1,893497;6;9546;57089;1046-2
4033;CASTRO DE FILABRES;4;0;0;115;37,18485;-2,439127;945;2923;29594;1013-3
4036;CHERCOS;4;0;0;301;37,26711;-2,258064;912;1355;15071;1013-2
4037;CHIRIVEL;4;0;0;1511;37,59512;-2,266585;1039;19647;73611;0973-2
4034;CÓBDAR;4;0;0;160;37,26157;-2,210018;606;3199;31537;1013-2
4035;CUEVAS DEL ALMANZORA;4;0;0;14790;37,29706;-1,880632;90;26375;76338;1014-2
4038;DALÍAS;4;0;0;4141;36,82079;-2,87111;411;14072;79402;1057-2
4902;EJIDO, EL;4;0;0;87500;36,77576;-2,814908;81;22613;96246;1058-1
4041;ENIX;4;0;0;554;36,87694;-2,601758;716;6684;53230;1044-4
4043;FELIX;4;0;0;697;36,86898;-2,658616;820;8126;41816;1044-4
4044;FINES;4;0;0;2161;37,3588;-2,263102;479;2312;26401;0995-4
4045;FIÑANA;4;0;0;1978;37,17136;-2,841789;950;13395;71085;1012-3
4046;FONDÓN;4;0;0;1045;36,97993;-2,859189;846;9115;58602;1043-2
4047;GÁDOR;4;0;0;3018;36,95309;-2,492793;173;8767;62237;1045-1
4048;GALLARDOS, LOS;4;0;0;2991;37,17027;-1,9417;121;3489;35113;1014-4
4049;GARRUCHA;4;0;0;10027;37,17972;-1,823477;20;776;17344;1015-3
4050;GÉRGAL;4;0;0;1115;37,12084;-2,539053;763;22948;77389;1029-2
4051;HUÉCIJA;4;0;0;503;36,96802;-2,609945;409;1901;24555;1044-2
4052;HUÉRCAL DE ALMERÍA;4;0;0;18384;36,87875;-2,441638;76;2092;22894;1045-3
4053;HUÉRCAL-OVERA;4;0;0;20093;37,39055;-1,943529;280;31821;81487;0996-4
4054;ÍLLAR;4;0;0;456;36,98496;-2,63886;424;1918;26168;1044-2
4055;INSTINCIÓN;4;0;0;467;36,99319;-2,659791;427;3348;40556;1044-2
4056;LAROYA;4;0;0;200;37,29605;-2,332085;860;2171;21998;1013-2
4057;LAUJAR DE ANDARAX;4;0;0;1587;36,99457;-2,889033;920;9280;64264;1043-2
4058;LÍJAR;4;0;0;383;37,29502;-2,219991;604;2823;25266;1013-2
4059;LUBRÍN;4;0;0;1457;37,21648;-2,06592;516;13813;53702;1014-3
4060;LUCAINENA DE LAS TORRES;4;0;0;595;37,04027;-2,201186;549;12320;66727;1030-4
4061;LÚCAR;4;0;0;803;37,40082;-2,424943;900;10071;47251;0995-3
4062;MACAEL;4;0;0;5393;37,33233;-2,304322;536;4382;30696;1013-2
4063;MARÍA;4;0;0;1228;37,71156;-2,164798;1197;22556;82596;0952-3
4064;MOJÁCAR;4;0;0;7527;37,14009;-1,850168;140;7153;47958;1032-1
4903;MOJONERA, LA;4;0;0;8824;36,75457;-2,683088;40;2386;25930;1058-2
4065;NACIMIENTO;4;0;0;512;37,10502;-2,647923;596;8075;45591;1029-2
4066;NÍJAR;4;0;0;31816;36,96578;-2,206607;355;59976;132948;1045-2
4067;OHANES;4;0;0;551;37,0383;-2,74552;961;3241;26510;1029-3
4068;OLULA DE CASTRO;4;0;0;192;37,17517;-2,473871;1005;3360;28988;1013-3
4069;OLULA DEL RÍO;4;0;0;6259;37,35214;-2,298036;486;2344;25834;0995-4
4070;ORIA;4;0;0;2212;37,4836;-2,296021;1022;23471;76660;0995-2
4071;PADULES;4;0;0;424;36,99863;-2,774099;747;2649;29702;1044-1
4072;PARTALOA;4;0;0;1003;37,40606;-2,226264;543;5260;31003;0995-4
4073;PATERNA DEL RÍO;4;0;0;395;37,02163;-2,953131;1201;4548;32494;1028-4
4074;PECHINA;4;0;0;4224;36,91568;-2,441052;105;4605;30746;1045-3
4075;PULPÍ;4;0;0;10493;37,41211;-1,745159;194;9484;48884;0997-3
4076;PURCHENA;4;0;0;1550;37,34731;-2,361663;551;5660;55757;0995-3
4077;RÁGOL;4;0;0;288;36,99532;-2,681235;405;2692;31675;1044-2
4078;RIOJA;4;0;0;1510;36,94268;-2,463899;128;3640;26023;1045-1
4079;ROQUETAS DE MAR;4;0;0;102881;36,76468;-2,615058;7;5964;51463;1058-2
4080;SANTA CRUZ DE MARCHENA;4;0;0;219;37,017;-2,602983;330;1997;28403;1029-4
4081;SANTA FE DE MONDÚJAR;4;0;0;476;36,97425;-2,531312;215;3486;41916;1044-2
4082;SENÉS;4;0;0;285;37,20447;-2,347262;1008;5024;37939;1013-4
4083;SERÓN;4;0;0;2062;37,34295;-2,509912;823;16628;78110;0995-3
4084;SIERRO;4;0;0;384;37,32145;-2,398643;755;2764;26586;1013-1
4085;SOMONTÍN;4;0;0;445;37,39095;-2,387457;824;1612;31246;0995-3
4086;SORBAS;4;0;0;2505;37,09822;-2,124113;409;24915;79999;1031-1
4087;SUFLÍ;4;0;0;203;37,33823;-2,390144;630;1009;22019;0995-3
4088;TABERNAS;4;0;0;4025;37,04984;-2,391506;402;28037;71753;1030-3
4089;TABERNO;4;0;0;949;37,46931;-2,077708;712;4405;36433;0996-1
4090;TAHAL;4;0;0;346;37,22771;-2,284736;1008;9460;60575;1013-4
4091;TERQUE;4;0;0;386;36,98374;-2,596088;285;1571;39964;1044-2
4092;TÍJOLA;4;0;0;3520;37,34439;-2,438855;688;6773;48150;0995-3
4901;TRES VILLAS, LAS;4;0;0;573;37,13517;-2,712161;689;8535;51794;1029-1
4093;TURRE;4;0;0;4067;37,1522;-1,894782;45;10795;54227;1031-2
4094;TURRILLAS;4;0;0;270;37,0299;-2,265123;845;3916;29992;1030-4
4095;ULEILA DEL CAMPO;4;0;0;812;37,18526;-2,203514;627;3840;27115;1013-4
4096;URRÁCAL;4;0;0;371;37,39751;-2,36518;744;2546;22549;0995-3
4097;VELEFIQUE;4;0;0;248;37,19492;-2,401925;926;6644;41436;1013-3
4098;VÉLEZ-BLANCO;4;0;0;1925;37,69086;-2,096081;1076;44131;115900;0952-3
4099;VÉLEZ-RUBIO;4;0;0;6528;37,64799;-2,074156;838;28254;82702;0974-1
4100;VERA;4;0;0;18224;37,24675;-1,868775;101;5759;39048;1014-4
4101;VIATOR;4;0;0;6066;36,88906;-2,427813;71;2062;19674;1045-3
4102;VÍCAR;4;0;0;27631;36,83084;-2,643928;279;6434;54606;1058-2
4103;ZURGENA;4;0;0;2912;37,34234;-2,039932;239;7166;41966;0996-3
5001;ADANERO;5;0;0;214;40,94424;-4,603776;910;3141;24382;0481-2
5002;ADRADA, LA;5;0;0;2750;40,30136;-4,63746;624;5863;41860;0579-2
5005;ALBORNOS;5;0;0;172;40,83545;-4,886271;911;1709;21884;0480-4
5007;ALDEANUEVA DE SANTA CRUZ;5;0;0;104;40,38196;-5,419592;1162;848;15540;0554-3
5008;ALDEASECA;5;0;0;217;41,0492;-4,81752;859;2424;21594;0455-3
5010;ALDEHUELA, LA;5;0;0;148;40,41017;-5,408369;1070;1714;17734;0554-3
5012;AMAVIDA;5;0;0;133;40,57148;-5,061233;1163;1501;19999;0530-3
5013;ARENAL, EL;5;0;0;938;40,26521;-5,086854;888;2707;23435;0578-1
5014;ARENAS DE SAN PEDRO;5;0;0;6465;40,20869;-5,091146;507;19355;117662;0578-3
5015;AREVALILLO;5;0;0;68;40,58706;-5,371997;1130;1496;19395;0529-1
5016;ARÉVALO;5;0;0;7884;41,06551;-4,718925;820;4571;48294;0455-3
5017;AVEINTE;5;0;0;80;40,78315;-4,837601;1002;1284;24719;0506-1
5018;AVELLANEDA;5;0;0;27;40,38866;-5,38806;1353;1023;12668;0554-3
5019;ÁVILA;5;1;0;57730;40,65587;-4,697713;1131;23070;172349;0531-1
5021;BARCO DE ÁVILA, EL;5;0;0;2249;40,35576;-5,527041;1004;1268;14319;0553-4
5022;BARRACO, EL;5;0;0;1956;40,47608;-4,641142;1008;15390;67498;0556-2
5023;BARROMÁN;5;0;0;176;41,06568;-4,931357;800;2003;23285;0454-4
5024;BECEDAS;5;0;0;172;40,40516;-5,634561;1097;3220;26380;0553-4
5025;BECEDILLAS;5;0;0;78;40,53863;-5,330911;1062;1986;26718;0529-4
5026;BERCIAL DE ZAPARDIEL;5;0;0;190;41,04622;-4,970729;807;1730;18611;0454-4
5027;BERLANAS, LAS;5;0;0;338;40,80356;-4,761169;946;1669;26341;0506-1
5029;BERNUY-ZAPARDIEL;5;0;0;90;40,97602;-4,943348;865;1978;22258;0480-2
5030;BERROCALEJO DE ARAGONA;5;0;0;53;40,69953;-4,592236;1092;900;21507;0506-4
5033;BLASCOMILLÁN;5;0;0;173;40,80165;-5,088727;948;3960;37760;0505-1
5034;BLASCONUÑO DE MATACABRAS;5;0;0;14;41,12387;-4,989882;786;1298;18959;0454-2
5035;BLASCOSANCHO;5;0;0;99;40,87825;-4,637347;902;2295;22844;0481-4
5036;BOHODÓN, EL;5;0;0;111;40,91626;-4,729838;883;2208;28603;0481-3,0481-1
5037;BOHOYO;5;0;0;230;40,31665;-5,442653;1139;7436;43127;0577-1
5038;BONILLA DE LA SIERRA;5;0;0;124;40,53083;-5,26499;1077;5505;53365;0529-4
5039;BRABOS;5;0;0;41;40,78034;-4,939507;994;1834;30929;0505-2
5040;BULARROS;5;0;0;59;40,72401;-4,865041;1169;3075;47138;0505-4
5041;BURGOHONDO;5;0;0;1196;40,41614;-4,785928;847;5533;39834;0556-3
5042;CABEZAS DE ALAMBRE;5;0;0;157;40,94316;-4,840579;900;1180;15036;0481-1
5043;CABEZAS DEL POZO;5;0;0;79;41,00123;-4,954813;843;1796;19167;0480-2
5044;CABEZAS DEL VILLAR;5;0;0;244;40,71628;-5,211886;1048;11006;62675;0504-4
5045;CABIZUELA;5;0;0;85;40,90119;-4,801294;884;1917;22618;0481-3
5046;CANALES;5;0;0;37;41,00397;-4,901173;857;667;12763;0454-4
5047;CANDELEDA;5;0;0;5044;40,15248;-5,239149;429;21347;67363;0600-2
5048;CANTIVEROS;5;0;0;97;40,95193;-4,956185;875;1437;22809;0480-2
5049;CARDEÑOSA;5;0;0;425;40,74228;-4,743634;1105;4050;35911;0506-3
5051;CARRERA, LA;5;0;0;157;40,34734;-5,555147;1048;1416;17386;0553-4
5052;CASAS DEL PUERTO;5;0;0;80;40,52857;-5,198357;1174;2214;32310;0529-4
5053;CASASOLA;5;0;0;67;40,66686;-4,828254;1310;1836;27208;0531-1,0506-3
5054;CASAVIEJA;5;0;0;1418;40,2793;-4,765808;538;3924;27810;0579-1
5055;CASILLAS;5;0;0;649;40,3232;-4,572334;1012;1198;16307;0579-2
5056;CASTELLANOS DE ZAPARDIEL;5;0;0;90;41,08472;-4,908903;783;1269;17064;0454-2
5057;CEBREROS;5;0;0;3213;40,45478;-4,464399;755;13747;65199;0557-1
5058;CEPEDA LA MORA;5;0;0;74;40,45916;-5,049197;1504;3139;27231;0555-1
5067;CHAMARTÍN;5;0;0;63;40,70161;-4,958112;1197;1545;21408;0505-4
5059;CILLÁN;5;0;0;75;40,70436;-4,977995;1211;1417;30772;0505-4
5060;CISLA;5;0;0;102;40,96529;-5,013227;853;2031;23022;0480-2
5061;COLILLA, LA;5;0;0;358;40,64674;-4,766502;1130;1080;24212;0531-1
5062;COLLADO DE CONTRERAS;5;0;0;148;40,88773;-4,930021;917;1843;20568;0480-4
5063;COLLADO DEL MIRÓN;5;0;0;27;40,55449;-5,353558;1166;484;10534;0529-3
5064;CONSTANZANA;5;0;0;101;40,93842;-4,874063;890;2684;25165;0480-2
5065;CRESPOS;5;0;0;481;40,8732;-4,969946;923;3192;28522;0480-4
5066;CUEVAS DEL VALLE;5;0;0;523;40,2942;-5,009395;842;1917;20008;0578-2
5903;DIEGO DEL CARPIO;5;0;0;116;40,66481;-5,326063;1052;3380;28778;0529-2
5069;DONJIMENO;5;0;0;69;40,96005;-4,844981;883;1474;16095;0481-1
5070;DONVIDAS;5;0;0;30;41,08864;-4,804724;868;1147;14228;0455-1
5072;ESPINOSA DE LOS CABALLEROS;5;0;0;104;41,00912;-4,650974;858;1940;21798;0455-4
5073;FLORES DE ÁVILA;5;0;0;279;40,9342;-5,078097;895;4304;36391;0480-1
5074;FONTIVEROS;5;0;0;719;40,93027;-4,967436;884;3641;30669;0480-2
5075;FRESNEDILLA;5;0;0;106;40,23196;-4,621118;622;2444;22353;0579-4
5076;FRESNO, EL;5;0;0;593;40,61419;-4,757287;1074;1311;30725;0531-1
5077;FUENTE EL SAÚZ;5;0;0;160;40,97751;-4,909221;876;981;14534;0480-2
5078;FUENTES DE AÑO;5;0;0;92;41,01755;-4,898007;822;2000;18914;0454-4
5079;GALLEGOS DE ALTAMIROS;5;0;0;58;40,70564;-4,901424;1255;2046;23757;0505-4
5080;GALLEGOS DE SOBRINOS;5;0;0;47;40,7166;-5,111145;1175;4326;34764;0505-3
5081;GARGANTA DEL VILLAR;5;0;0;41;40,44971;-5,105238;1463;1819;20107;0555-1
5082;GAVILANES;5;0;0;573;40,27686;-4,85384;678;2918;32471;0578-2,0579-1
5083;GEMUÑO;5;0;0;154;40,59293;-4,782303;1103;1718;28355;0531-1
5085;GIL GARCÍA;5;0;0;41;40,29722;-5,59615;1144;1545;21288;0576-2
5084;GILBUENA;5;0;0;58;40,41429;-5,608838;1062;1513;19382;0553-4
5086;GIMIALCÓN;5;0;0;72;40,87732;-5,122943;948;1905;23799;0480-3
5087;GOTARRENDURA;5;0;0;174;40,82714;-4,739095;930;1063;17825;0506-1
5088;GRANDES Y SAN MARTÍN;5;0;0;33;40,755;-4,958777;1005;1159;18413;0505-2
5089;GUISANDO;5;0;0;497;40,22196;-5,140112;760;3832;33664;0578-3
5090;GUTIERRE-MUÑOZ;5;0;0;63;40,9827;-4,636491;885;2215;25351;0481-2
5092;HERNANSANCHO;5;0;0;153;40,85749;-4,730337;900;1937;24359;0481-3
5093;HERRADÓN DE PINARES;5;0;0;501;40,56531;-4,56023;924;4839;32151;0531-4
5094;HERREROS DE SUSO;5;0;0;140;40,80253;-5,038494;1009;2153;25678;0505-1
5095;HIGUERA DE LAS DUEÑAS;5;0;0;270;40,23788;-4,601123;634;3507;34482;0579-4
5096;HIJA DE DIOS, LA;5;0;0;86;40,53387;-4,972665;1179;1250;16846;0530-4
5097;HORCAJADA, LA;5;0;0;482;40,43531;-5,466432;1033;4652;33790;0554-1
5099;HORCAJO DE LAS TORRES;5;0;0;469;41,06488;-5,09062;820;4732;29490;0454-3
5100;HORNILLO, EL;5;0;0;270;40,24995;-5,103655;748;2327;25118;0578-1,0578-3
5102;HOYO DE PINARES, EL;5;0;0;2169;40,50212;-4,422707;850;8051;46904;0532-3
5101;HOYOCASERO;5;0;0;276;40,39951;-4,975606;1348;5230;33879;0555-4
5103;HOYORREDONDO;5;0;0;58;40,46235;-5,409822;1038;1721;16909;0554-1
5106;HOYOS DE MIGUEL MUÑOZ;5;0;0;25;40,39343;-5,066902;1534;1186;17316;0555-3
5104;HOYOS DEL COLLADO;5;0;0;29;40,3587;-5,199375;1474;988;16902;0554-4
5105;HOYOS DEL ESPINO;5;0;0;364;40,36204;-5,179052;1484;5291;41141;0555-3
5107;HURTUMPASCUAL;5;0;0;45;40,69276;-5,110979;1170;1861;21475;0505-3
5108;JUNCIANA;5;0;0;39;40,41103;-5,557415;994;1501;18927;0553-4
5109;LANGA;5;0;0;456;41,00755;-4,859111;865;2445;19597;0454-4
5110;LANZAHÍTA;5;0;0;819;40,20368;-4,936954;448;3351;24192;0578-4
5113;LLANOS DE TORMES, LOS;5;0;0;62;40,32831;-5,498674;1053;1746;20035;0577-1
5112;LOSAR DEL BARCO, EL;5;0;0;101;40,39241;-5,539014;1009;1953;21504;0553-4
5114;MADRIGAL DE LAS ALTAS TORRES;5;0;0;1350;41,08976;-4,99833;809;10680;53726;0454-2
5115;MAELLO;5;0;0;669;40,81103;-4,509819;1024;6534;57581;0507-1
5116;MALPARTIDA DE CORNEJA;5;0;0;101;40,52069;-5,350993;1019;1906;22278;0529-4
5117;MAMBLAS;5;0;0;198;41,01919;-5,009849;819;2403;23175;0454-4
5118;MANCERA DE ARRIBA;5;0;0;70;40,79093;-5,148302;934;1758;21462;0505-1
5119;MANJABÁLAGO Y ORTIGOSA DE RIOALMAR;5;0;0;20;40,6643;-5,07671;1286;1701;25020;0530-1
5120;MARLÍN;5;0;0;29;40,71276;-4,829378;1203;639;14660;0506-3
5121;MARTIHERRERO;5;0;0;338;40,67393;-4,781796;1230;2279;40141;0506-3
5122;MARTÍNEZ;5;0;0;117;40,63081;-5,34692;1094;1806;21836;0529-2
5123;MEDIANA DE VOLTOYA;5;0;0;116;40,70062;-4,5626;1109;1837;28171;0506-4
5124;MEDINILLA;5;0;0;89;40,43975;-5,618263;1066;2287;21505;0553-2
5125;MENGAMUÑOZ;5;0;0;61;40,50081;-4,999097;1312;1187;15465;0555-2
5126;MESEGAR DE CORNEJA;5;0;0;57;40,50157;-5,301507;1018;1028;18447;0529-4
5127;MIJARES;5;0;0;726;40,29777;-4,838469;848;4721;39294;0579-1
5128;MINGORRÍA;5;0;0;385;40,75103;-4,665174;1032;3068;31042;0506-4
5129;MIRÓN, EL;5;0;0;109;40,53167;-5,405187;1258;3107;26350;0529-3
5130;MIRONCILLO;5;0;0;112;40,55496;-4,825348;1122;1523;23008;0531-3
5131;MIRUEÑA DE LOS INFANZONES;5;0;0;90;40,7375;-5,093718;1110;3120;32847;0505-3
5132;MOMBELTRÁN;5;0;0;933;40,26017;-5,017888;635;4998;68256;0578-2
5133;MONSALUPE;5;0;0;60;40,7692;-4,781304;1002;1769;24940;0506-1
5134;MORALEJA DE MATACABRAS;5;0;0;57;41,1073;-4,957097;783;1492;16293;0454-2
5135;MUÑANA;5;0;0;463;40,59096;-5,014647;1169;3361;27433;0530-2
5136;MUÑICO;5;0;0;79;40,70662;-5,027907;1088;1327;23716;0505-3
5138;MUÑOGALINDO;5;0;0;309;40,60386;-4,901397;1128;1877;40539;0530-2
5139;MUÑOGRANDE;5;0;0;73;40,82158;-4,921427;941;1616;24337;0505-2
5140;MUÑOMER DEL PECO;5;0;0;109;40,85957;-4,880465;895;1008;18417;0480-4
5141;MUÑOPEPE;5;0;0;102;40,63359;-4,820583;1118;601;16562;0531-1
5142;MUÑOSANCHO;5;0;0;89;40,92197;-5,035046;905;1971;22908;0480-1
5143;MUÑOTELLO;5;0;0;56;40,5427;-5,040689;1152;1994;21657;0530-3
5144;NARRILLOS DEL ÁLAMO;5;0;0;63;40,56705;-5,466695;1116;2934;35746;0529-3
5145;NARRILLOS DEL REBOLLAR;5;0;0;40;40,66492;-4,965875;1378;1740;22984;0530-2
5149;NARROS DE SALDUEÑA;5;0;0;106;40,87487;-4,869505;899;943;15364;0480-4
5147;NARROS DEL CASTILLO;5;0;0;153;40,85896;-5,059632;956;3360;27975;0480-3
5148;NARROS DEL PUERTO;5;0;0;31;40,54063;-4,989677;1150;1037;14983;0530-4
5152;NAVA DE ARÉVALO;5;0;0;695;40,97853;-4,776309;864;5826;37831;0481-1
5153;NAVA DEL BARCO;5;0;0;87;40,2933;-5,541533;1143;2937;27917;0576-2
5151;NAVACEPEDILLA DE CORNEJA;5;0;0;91;40,48584;-5,18435;1255;2950;23940;0555-1
5154;NAVADIJOS;5;0;0;37;40,42559;-5,083564;1520;1985;21806;0555-1
5155;NAVAESCURIAL;5;0;0;44;40,47161;-5,276775;1211;3531;24305;0554-2
5156;NAVAHONDILLA;5;0;0;366;40,32528;-4,493649;740;2206;21140;0580-1
5157;NAVALACRUZ;5;0;0;215;40,43998;-4,932213;1238;5003;41501;0555-2
5158;NAVALMORAL;5;0;0;356;40,45987;-4,763238;1042;4335;27103;0556-1
5159;NAVALONGUILLA;5;0;0;205;40,27761;-5,498158;1185;9075;43233;0577-1
5160;NAVALOSA;5;0;0;317;40,40182;-4,931181;1304;2999;30551;0555-4
5161;NAVALPERAL DE PINARES;5;0;0;761;40,59449;-4,409132;1284;4982;30196;0532-1
5162;NAVALPERAL DE TORMES;5;0;0;81;40,35288;-5,30008;1301;6096;48995;0554-4
5163;NAVALUENGA;5;0;0;2136;40,41273;-4,708148;763;7352;37509;0556-3
5164;NAVAQUESERA;5;0;0;24;40,42503;-4,908764;1509;920;17168;0555-2
5165;NAVARREDONDA DE GREDOS;5;0;0;429;40,36211;-5,136119;1523;7881;39024;0555-3
5166;NAVARREDONDILLA;5;0;0;156;40,45356;-4,821246;1132;2026;22511;0556-1
5167;NAVARREVISCA;5;0;0;289;40,36423;-4,895118;1129;3999;28017;0555-4
5168;NAVAS DEL MARQUÉS, LAS;5;0;0;5268;40,60305;-4,32601;1296;9793;42395;0532-2
5169;NAVATALGORDO;5;0;0;238;40,41539;-4,8698;1262;2008;20908;0555-4
5170;NAVATEJARES;5;0;0;58;40,33578;-5,53085;1043;1107;13795;0553-4
5171;NEILA DE SAN MIGUEL;5;0;0;64;40,42461;-5,651008;1164;789;14021;0553-2
5172;NIHARRA;5;0;0;164;40,58859;-4,839461;1088;1128;23225;0531-1
5173;OJOS-ALBOS;5;0;0;83;40,70646;-4,516428;1225;4313;35087;0507-3
5174;ORBITA;5;0;0;79;40,99838;-4,647247;865;1438;21256;0481-2
5175;OSO, EL;5;0;0;144;40,84284;-4,77127;893;1848;26569;0481-3
5176;PADIERNOS;5;0;0;287;40,62193;-4,844785;1103;3699;38768;0531-1
5177;PAJARES DE ADAJA;5;0;0;127;40,92369;-4,640356;878;2323;21699;0481-2
5178;PALACIOS DE GODA;5;0;0;384;41,11785;-4,784989;818;5298;33503;0455-1
5179;PAPATRIGO;5;0;0;230;40,87015;-4,831484;889;2100;27602;0481-3
5180;PARRAL, EL;5;0;0;59;40,79782;-4,990285;1049;1088;13644;0505-2
5181;PASCUALCOBO;5;0;0;42;40,65534;-5,277265;1069;1614;24484;0529-2
5182;PEDRO BERNARDO;5;0;0;797;40,24319;-4,914357;801;6897;40804;0578-4
5183;PEDRO-RODRÍGUEZ;5;0;0;138;40,93652;-4,785315;876;1407;16031;0481-1
5184;PEGUERINOS;5;0;0;282;40,62652;-4,233316;1351;8700;49024;0532-2
5185;PEÑALBA DE ÁVILA;5;0;0;109;40,77199;-4,747349;1073;2352;35770;0506-1
5186;PIEDRAHÍTA;5;0;0;1720;40,46378;-5,327919;1060;2866;30369;0554-2
5187;PIEDRALAVES;5;0;0;2123;40,31768;-4,6983;717;5521;33377;0579-1
5188;POVEDA;5;0;0;43;40,56629;-5,079677;1201;651;12191;0530-3
5189;POYALES DEL HOYO;5;0;0;463;40,17243;-5,165447;548;337;7110;0578-3
5190;POZANCO;5;0;0;49;40,80001;-4,669456;915;1106;25775;0506-2
5191;PRADOSEGAR;5;0;0;122;40,54878;-5,071943;1178;1129;15211;0530-3
5192;PUERTO CASTILLA;5;0;0;111;40,28982;-5,629438;1168;4327;33757;0576-2
5193;RASUEROS;5;0;0;161;41,02309;-5,074918;832;4066;34678;0454-3
5194;RIOCABADO;5;0;0;133;40,83338;-4,806052;906;1977;32336;0481-3,0506-1
5195;RIOFRÍO;5;0;0;194;40,54728;-4,777998;1182;6553;45693;0531-3
5196;RIVILLA DE BARAJAS;5;0;0;58;40,9013;-4,987756;901;2438;26251;0480-4
5197;SALOBRAL;5;0;0;110;40,61141;-4,810891;1084;755;19040;0531-1
5198;SALVADIÓS;5;0;0;74;40,87683;-5,096168;951;2038;23788;0480-3
5199;SAN BARTOLOMÉ DE BÉJAR;5;0;0;47;40,40829;-5,662693;1114;1649;20810;0553-4
5200;SAN BARTOLOMÉ DE CORNEJA;5;0;0;38;40,49287;-5,385252;991;736;14047;0554-1
5201;SAN BARTOLOMÉ DE PINARES;5;0;0;510;40,54319;-4,540079;1039;7448;61452;0531-4
5206;SAN ESTEBAN DE LOS PATOS;5;0;0;20;40,74608;-4,624733;1117;1035;18181;0506-4
5208;SAN ESTEBAN DE ZAPARDIEL;5;0;0;41;41,09216;-4,901236;781;1298;16075;0454-2
5207;SAN ESTEBAN DEL VALLE;5;0;0;759;40,27572;-4,97955;806;3934;42126;0578-2
5209;SAN GARCÍA DE INGELMOS;5;0;0;67;40,76993;-5,11618;1066;3808;36212;0505-1
5901;SAN JUAN DE GREDOS;5;0;0;251;40,36057;-5,251496;1348;9590;60562;0554-4
5210;SAN JUAN DE LA ENCINILLA;5;0;0;73;40,82882;-4,839691;910;1737;30933;0506-1
5211;SAN JUAN DE LA NAVA;5;0;0;443;40,47824;-4,683971;1117;6077;45826;0556-2
5212;SAN JUAN DEL MOLINILLO;5;0;0;200;40,45893;-4,819256;1140;3578;35110;0556-1
5213;SAN JUAN DEL OLMO;5;0;0;86;40,65317;-5,05025;1282;3052;28609;0530-1
5214;SAN LORENZO DE TORMES;5;0;0;35;40,37076;-5,487405;1030;1450;18699;0554-3
5215;SAN MARTÍN DE LA VEGA DEL ALBERCHE;5;0;0;162;40,42971;-5,156375;1517;5048;29187;0555-1
5216;SAN MARTÍN DEL PIMPOLLAR;5;0;0;213;40,36844;-5,056128;1335;4564;37958;0555-3
5217;SAN MIGUEL DE CORNEJA;5;0;0;55;40,48772;-5,286652;1059;683;11878;0554-2
5218;SAN MIGUEL DE SERREZUELA;5;0;0;106;40,67037;-5,288092;1097;3475;26678;0504-4
5219;SAN PASCUAL;5;0;0;43;40,88239;-4,756622;881;1861;37137;0481-3
5220;SAN PEDRO DEL ARROYO;5;0;0;452;40,80511;-4,867618;935;1855;34250;0505-2
5231;SAN VICENTE DE ARÉVALO;5;0;0;169;40,96798;-4,800637;877;1611;24975;0481-1
5204;SANCHIDRIÁN;5;0;0;715;40,89198;-4,581562;922;2659;25496;0481-4
5205;SANCHORREJA;5;0;0;84;40,66484;-4,914851;1310;3531;34973;0530-2
5222;SANTA CRUZ DE PINARES;5;0;0;158;40,54221;-4,579379;1010;4136;26798;0531-4
5221;SANTA CRUZ DEL VALLE;5;0;0;329;40,25084;-5,003373;724;2962;33679;0578-4
5226;SANTA MARÍA DE LOS CABALLEROS;5;0;0;61;40,38818;-5,451574;1037;2239;22279;0554-3
5224;SANTA MARÍA DEL ARROYO;5;0;0;111;40,60413;-4,924298;1152;1113;22034;0530-2
5225;SANTA MARÍA DEL BERROCAL;5;0;0;388;40,50953;-5,406048;1048;2834;25978;0529-3
5902;SANTA MARÍA DEL CUBILLO;5;0;0;305;40,74221;-4,472778;1206;6577;50789;0507-3
5227;SANTA MARÍA DEL TIÉTAR;5;0;0;499;40,30402;-4,554992;697;1197;15785;0579-2
5228;SANTIAGO DEL COLLADO;5;0;0;171;40,43356;-5,356583;1224;4268;27347;0554-1
5904;SANTIAGO DEL TORMES;5;0;0;112;40,33042;-5,398552;1125;6845;48646;0577-1
5229;SANTO DOMINGO DE LAS POSADAS;5;0;0;72;40,81241;-4,633024;928;1334;29676;0506-2
5230;SANTO TOMÉ DE ZABARCOS;5;0;0;72;40,78778;-4,910307;959;841;20756;0505-2
5232;SERRADA, LA;5;0;0;125;40,63147;-4,79268;1106;725;17724;0531-1
