c_postal;id_provincia;c_ine
48213;48;48050
21819;21;21055
38320;38;38038
06640;6;6127
09557;9;9903
43879;43;43902
30203;30;30016
35310;35;35021
46146;46;46088
44141;44;44149
25136;25;25069
03579;3;3098
22392;22;22002
37609;37;37316
24812;24;24137
06760;6;6091
10662;10;10117
14009;14;14021
36669;36;36032
27188;27;27049
19311;19;19204
25528;25;25043
27659;27;27012
16812;16;16169
38626;38;38006
44164;44;44136
32670;32;32036
43450;43;43124
36966;36;36051
33001;33;33044
08187;8;8248
31780;31;31250
24142;24;24029
36214;36;36057
09571;9;9011
31383;31;31178
17137;17;17217
13107;13;13007
28220;28;28080
45920;45;45171
10866;10;10071
35219;35;35026
27128;27;27011
30158;30;30030
33812;33;33022
02314;2;2047
21130;21;21050
38435;38;38042
40400;40;40076
05120;5;5166
33836;33;33005
43491;43;43161
19444;19;19333
42113;42;42062
31219;31;31166
44556;44;44151
50683;50;50035
37756;37;37035
04870;4;4076
33690;33;33035
47830;47;47164
10513;10;10062
17151;17;17163
29532;29;29072
22268;22;22239
06680;6;6035
39687;39;39039
15806;15;15083
11518;11;11028
36915;36;36026
46014;46;46250
08206;8;8187
22373;22;22109
09126;9;9045
45560;45;45125
19225;19;19307
30818;30;30024
28813;28;28154
33990;33;33015
19129;19;19211
29230;29;29902
08520;8;8086
39726;39;39072
50610;50;50151
19431;19;19086
47312;47;47012
11009;11;11012
46910;46;46054
22485;22;22246
24830;24;24098
34209;34;34181
15250;15;15053
25331;25;25225
07200;7;7022
15580;15;15076
26371;26;26145
17869;17;17091
03313;3;3099
13192;13;13025
10897;10;10045
40359;40;40083
42174;42;42165
44161;44;44175
19270;19;19044
09199;9;9074
36892;36;36042
09193;9;9072
10883;10;10150
16738;16;16049
18180;18;18067
17773;17;17136
35626;35;35015
10500;10;10203
08190;8;8205
42193;42;42124
31860;31;31904
17740;17;17221
22585;22;22051
39478;39;39052
49698;49;49026
31639;31;31098
47673;47;47134
38911;38;38013
04270;4;4086
34473;34;34020
13331;13;13089
14193;14;14021
37900;37;37294
48001;48;48020
14512;14;14056
33007;33;33044
09120;9;9427
33794;33;33017
22112;22;22011
37216;37;37106
09450;9;9164
36491;36;36014
27125;27;27011
48190;48;48086
18003;18;18087
22234;22;22046
34419;34;34088
44622;44;44027
47832;47;47029
04549;4;4050
22365;22;22057
09613;9;9038
27343;27;27008
37865;37;37169
46178;46;46036
31691;31;31134
27576;27;27003
33798;33;33007
05145;5;5119
09130;9;9377
03810;3;3035
33460;33;33004
25215;25;25194
46816;46;46217
36627;36;36061
39592;39;39041
32357;32;32038
14858;14;14019
43713;43;43137
07670;7;7022
18280;18;18012
44600;44;44013
31570;31;31215
15006;15;15030
21350;21;21004
37754;37;37035
48498;48;48009
04897;4;4008
08504;8;8241
09572;9;9011
50162;50;50903
32667;32;32001
15386;15;15902
45512;45;45134
24513;24;24209
32899;32;32051
03317;3;3099
09614;9;9414
03113;3;3014
09267;9;9129
16542;16;16910
24311;24;24071
25008;25;25120
27117;27;27018
27677;27;27037
28650;28;28037
26528;26;26047
31132;31;31257
27796;27;27051
35229;35;35026
23004;23;23050
34111;34;34218
06171;6;6010
33725;33;33007
49191;49;49096
03791;3;3097
25500;25;25171
21594;21;21037
50006;50;50297
17707;17;17014
13720;13;13005
33791;33;33034
39682;39;39097
37860;37;37162
33316;33;33076
01220;1;1006
08170;8;8136
27750;27;27027
26005;26;26089
05197;5;5076
48011;48;48020
22225;22;22116
22146;22;22906
42189;42;42154
50173;50;50193
02311;2;2062
39707;39;39020
10360;10;10057
19336;19;19209
40130;40;40903
34257;34;34178
17741;17;17228
49133;49;49232
47007;47;47186
19328;19;19076
32300;32;32009
35468;35;35009
49220;49;49065
09430;9;9174
17531;17;17080
45960;45;45056
17144;17;17055
21291;21;21071
49626;49;49116
50141;50;50131
01211;1;1006
10670;10;10047
30878;30;30024
39130;39;39040
18449;18;18121
39438;39;39046
22214;22;22136
32433;32;32018
40460;40;40189
47114;47;47190
45610;45;45110
08035;8;8019
16781;16;16083
35280;35;35022
45681;45;45080
18860;18;18089
22483;22;22129
24444;24;24022
08281;8;8036
24495;24;24109
22729;22;22106
26125;26;26177
09109;9;9242
41380;41;41002
37590;37;37107
36843;36;36037
38714;38;38030
49693;49;49128
25580;25;25086
10400;10;10104
05530;5;5138
07813;7;7054
25318;25;25181
31593;31;31105
50368;50;50258
22620;22;22130
08510;8;8116
37882;37;37322
17320;17;17202
03011;3;3014
25790;25;25165
50326;50;50086
16465;16;16151
41450;41;41033
45890;45;45027
10629;10;10041
22094;22;22125
09340;9;9194
08589;8;8201
33787;33;33034
39548;39;39095
22532;22;22167
20004;20;20069
09239;9;9125
07190;7;7020
09133;9;9374
12447;12;12078
34347;34;34216
38300;38;38026
17117;17;17901
06893;6;6119
48313;48;48033
03293;3;3065
03581;3;3011
23770;23;23059
10512;10;10094
38204;38;38023
27146;27;27011
02534;2;2055
24445;24;24119
06444;6;6139
21580;21;21023
25550;25;25059
18452;18;18112
34485;34;34114
32892;32;32042
38879;38;38049
22315;22;22908
37730;37;37171
50004;50;50297
15554;15;15087
40389;40;40184
19362;19;19190
14857;14;14046
24199;24;24227
37315;37;37179
06920;6;6014
38912;38;38013
24885;24;24120
33946;33;33060
17467;17;17176
17142;17;17211
04211;4;4060
24397;24;24123
19265;19;19257
09128;9;9473
06292;6;6026
24207;24;24203
34337;34;34076
15176;15;15058
23269;23;23029
37671;37;37284
07120;7;7040
32130;32;32076
07196;7;7011
37420;37;37152
40216;40;40166
41599;41;41014
03728;3;3006
14900;14;14038
44156;44;44130
38250;38;38023
14930;14;14044
32679;32;32036
31472;31;31237
11203;11;11004
42294;42;42197
49145;49;49202
25215;25;25085
30810;30;30024
33796;33;33018
43787;43;43041
25411;25;25097
48320;48;48911
18005;18;18087
26145;26;26108
38830;38;38002
05593;5;5010
24548;24;24030
42328;42;42103
23469;23;23028
32365;32;32083
07740;7;7037
39724;39;39042
24854;24;24021
42191;42;42071
15995;15;15071
24314;24;24049
25287;25;25151
07179;7;7018
27348;27;27024
25113;25;25120
46988;46;46190
31280;31;31177
29493;29;29022
39509;39;39012
31690;31;31093
45693;45;45089
09108;9;9482
34127;34;34163
01478;1;1010
08349;8;8029
08757;8;8072
42005;42;42173
22216;22;22137
18132;18;18001
30005;30;30030
31417;31;31128
03410;3;3043
32340;32;32088
37253;37;37100
31671;31;31196
47675;47;47024
09593;9;9244
36370;36;36035
39580;39;39049
31251;31;31142
31830;31;31138
46010;46;46250
29100;29;29042
31523;31;31048
26135;26;26035
09001;9;9059
13328;13;13014
22650;22;22170
08635;8;8208
40180;40;40157
41809;41;41003
33195;33;33044
35218;35;35026
14210;14;14026
25721;25;25175
05480;5;5047
24718;24;24008
41471;41;41095
02440;2;2049
32317;32;32009
47166;47;47194
44431;44;44012
31494;31;31151
48381;48;48007
06280;6;6055
38618;38;38017
31620;31;31086
47630;47;47099
03006;3;3014
45164;45;45067
19225;19;19262
20150;20;20075
07140;7;7047
32200;32;32027
03670;3;3088
04569;4;4091
22110;22;22220
04740;4;4079
38740;38;38014
22113;22;22162
34349;34;34206
02660;2;2025
46624;46;46142
01012;1;1059
30369;30;30041
46170;46;46258
35432;35;35008
16800;16;16170
36857;36;36902
22583;22;22223
08250;8;8218
37618;37;37196
08195;8;8205
25639;25;25098
10263;10;10209
26321;26;26149
30395;30;30016
32631;32;32078
17411;17;17213
01012;1;1028
27374;27;27039
45710;45;45087
17185;17;17233
35610;35;35017
50230;50;50020
17257;17;17081
18699;18;18120
21450;21;21021
25510;25;25227
08587;8;8004
04531;4;4005
25263;25;25176
27653;27;27034
05165;5;5036
16212;16;16908
19229;19;19228
49128;49;49035
35008;35;35016
50120;50;50297
17464;17;17216
38005;38;38038
48278;48;48060
50228;50;50065
09135;9;9373
39490;39;39077
25569;25;25209
30612;30;30040
41897;41;41057
32112;32;32055
09349;9;9194
46819;46;46180
01194;1;1059
31390;31;31191
11150;11;11039
50741;50;50115
22630;22;22059
38202;38;38023
13473;13;13001
19150;19;19130
17480;17;17152
10593;10;10049
09549;9;9213
24884;24;24183
32213;32;32027
22625;22;22072
40496;40;40057
11008;11;11012
14420;14;14067
20490;20;20060
32791;32;32052
49530;49;49053
22740;22;22901
42162;42;42042
09500;9;9209
05166;5;5219
31746;31;31263
47318;47;47106
12319;12;12037
46001;46;46250
27230;27;27028
28594;28;28155
33757;33;33023
36157;36;36038
08031;8;8019
18460;18;18904
24172;24;24215
28350;28;28040
34486;34;34139
31416;31;31245
02696;2;2040
24744;24;24043
17462;17;17025
33948;33;33060
39572;39;39050
09588;9;9410
09146;9;9905
50686;31;31203
09462;9;9228
02436;2;2031
46839;46;46049
27672;27;27045
28756;28;28143
18009;18;18087
40004;40;40194
18567;18;18105
42181;42;42196
23211;23;23021
23691;23;23002
37789;37;37047
24008;24;24089
50236;50;50125
07420;7;7044
31154;31;31018
46930;46;46102
49322;49;49181
45001;45;45168
46177;46;46247
17490;17;17092
31008;31;31201
37767;37;37089
24006;24;24089
16195;16;16263
12311;12;12087
13191;13;13067
27612;27;27042
37115;37;37342
16813;16;16259
45880;45;45054
37890;37;37008
39620;39;39074
43820;43;43037
10940;10;10082
33593;33;33036
02500;2;2074
34128;34;34143
28200;28;28131
40396;40;40036
24435;24;24196
19345;19;19283
30613;30;30042
02138;2;2059
27714;27;27051
49693;49;49075
20159;20;20028
07500;7;7033
02536;2;2055
28580;28;28011
33537;33;33049
05461;5;5127
04100;4;4066
32678;32;32036
31799;31;31236
33009;33;33044
49623;49;49256
24877;24;24068
33979;33;33032
43710;43;43140
50408;50;50004
08226;8;8279
26289;26;26061
05217;5;5042
31440;31;31159
40242;40;40063
49542;49;49233
18820;18;18164
06210;6;6133
15140;15;15005
12609;12;12007
15687;15;15059
01300;1;1031
09127;9;9045
40394;40;40205
28550;28;28146
18181;18;18154
24960;24;24060
24192;24;24089
15847;15;15077
28180;28;28151
44409;44;44070
37470;37;37279
15347;15;15022
14670;14;14063
18340;18;18079
35539;35;35024
05150;5;5218
24250;24;24065
32573;32;32045
19312;19;19219
04723;47;47082
30389;30;30016
17850;17;17021
19125;19;19009
04459;4;4067
03791;3;3137
10170;10;10126
05296;5;5072
33536;33;33049
31692;31;31004
29670;29;29069
33568;33;33056
38206;38;38023
22310;22;22082
16191;16;16023
50160;50;50137
28742;28;28076
03688;3;3077
17173;17;17133
40330;40;40088
25327;25;25043
41899;41;41031
32452;32;32065
32163;32;32052
40352;40;40110
05693;5;5085
16461;16;16119
32643;32;32062
21342;21;21004
45003;45;45168
25450;25;25009
28297;28;28135
16118;16;16161
44300;44;44153
31692;31;31112
28004;28;28079
49622;49;49206
41500;41;41004
25217;25;25104
41760;41;41036
07830;7;7048
17405;17;17063
34849;34;34904
48700;48;48073
15218;15;15057
40190;40;40031
19140;19;19143
36914;36;36026
44134;44;44218
50693;50;50262
17178;17;17139
28420;28;28061
09319;9;9117
25516;25;25171
26330;26;26034
31160;31;31906
34839;34;34110
01470;1;1002
28214;28;28056
50014;50;50297
26240;26;26043
30001;30;30030
50830;50;50288
02099;2;2901
36430;36;36001
36163;36;36041
38207;38;38023
19187;19;19293
22481;22;22117
34475;34;34202
42366;42;42035
43459;43;43091
34131;34;34047
18211;18;18050
44130;44;44263
46163;46;46161
43739;43;43114
43517;43;43155
45572;45;45172
42222;42;42018
47609;47;47187
26589;26;26017
37621;37;37177
08784;8;8161
42223;42;42068
44557;44;44087
40467;40;40201
07518;7;7028
22133;22;22029
24980;24;24060
14850;14;14007
33887;33;33001
37478;37;37009
24152;24;24199
33728;33;33007
14210;14;14068
19224;19;19311
24526;24;24198
22469;22;22054
25639;25;25128
34117;34;34157
19119;19;19152
23630;23;23903
38728;38;38016
16211;16;16251
32540;32;32034
32338;32;32017
42149;42;42173
12194;12;12124
10890;10;10205
12318;12;12045
08923;8;8245
17811;17;17184
18328;18;18158
26587;26;26070
24380;24;24122
32787;32;32029
33710;33;33041
49751;49;49025
04859;4;4036
37291;37;37055
50441;50;50056
09410;9;9261
17164;17;17903
27663;27;27006
45109;45;45124
50491;50;50108
25171;25;25007
30876;30;30024
36959;36;36029
22591;22;22077
24146;24;24164
11379;11;11008
11190;11;11901
22806;50;50238
09342;9;9350
30193;30;30029
25162;25;25010
37115;37;37345
22470;22;22062
31454;31;31071
37217;37;37042
26570;26;26120
28492;28;28082
50150;50;50124
03339;3;3059
04470;4;4057
06291;6;6086
49562;49;49262
09199;9;9266
37820;37;37247
49697;49;49256
14191;14;14017
25551;25;25247
29410;29;29100
22147;22;22003
34305;34;34184
27256;27;27010
17248;17;17048
45110;45;45001
46171;46;46089
27841;27;27065
32610;32;32071
40315;40;40047
22559;22;22225
25790;25;25077
45919;45;45076
10880;10;10084
33874;33;33034
47314;47;47080
04639;4;4093
28033;28;28079
15885;15;15089
45820;45;45167
23610;23;23034
10132;10;10020
27670;27;27045
27440;27;27059
23469;23;23092
09391;9;9085
17489;17;17188
19357;19;19034
19229;19;19092
43425;43;43061
28750;28;28129
27305;27;27022
24160;24;24079
18410;18;18147
15563;15;15049
15656;15;15093
16812;16;16275
49583;49;49162
19278;19;19185
37799;37;37335
51002;51;51001
31154;31;31234
37621;37;37061
38530;38;38011
37209;37;37059
32640;32;32032
48710;48;48018
32328;32;32017
08188;8;8296
09549;9;9394
32385;32;32044
36517;36;36024
27317;27;27052
38358;38;38043
16510;16;16240
28292;28;28054
15613;15;15018
08395;8;8235
12470;12;12081
36876;36;36030
37515;37;37119
27518;27;27016
18614;18;18140
19134;19;19215
15288;15;15062
39808;39;39083
20214;20;20070
16610;16;16061
19391;19;19227
24236;24;24221
41727;41;41069
06412;6;6044
49341;49;49062
22161;22;22904
25736;25;25250
39682;39;39039
43719;43;43024
18515;18;18089
39638;39;39100
36849;36;36019
04151;4;4066
19492;19;19291
31262;31;31012
36660;36;36032
49146;49;49138
09119;9;9455
49520;49;49069
50770;50;50222
50679;50;50230
09219;9;9016
23001;23;23050
22417;22;22022
28707;28;28134
09649;9;9248
50368;50;50294
40310;40;40195
46440;46;46035
07639;7;7031
27289;27;27010
29392;29;29063
41728;41;41095
42329;42;42103
44793;44;44203
40100;40;40181
33112;33;33052
42193;42;42046
27177;27;27049
40391;40;40072
22450;22;22074
10649;10;10144
36525;36;36020
39400;39;39025
24132;24;24132
32616;32;32091
14520;14;14027
24723;24;24090
44123;44;44217
19340;19;19237
33423;33;33035
05292;5;5229
21292;21;21022
22531;22;22167
32120;32;32059
19325;19;19003
23392;23;23037
26213;26;26109
16879;16;16035
49594;49;49110
38489;38;38010
09610;9;9358
40512;40;40024
27168;27;27014
04647;4;4035
22540;22;22025
24217;24;24095
33325;33;33019
40469;40;40069
48394;48;48908
20500;20;20055
34246;34;34050
38688;38;38019
13003;13;13034
32550;32;32086
33986;33;33032
27832;27;27021
15259;15;15053
24170;24;24004
33344;33;33013
28343;28;28161
46670;46;46203
10509;10;10203
28440;28;28068
03517;3;3075
19492;19;19211
29150;29;29011
09125;9;9045
36873;36;36013
44623;44;44086
17760;17;17214
28739;28;28097
01194;1;1016
22469;22;22200
06110;6;6154
42368;42;42026
31520;31;31068
08293;8;8069
36855;36;36902
10189;10;10217
12429;12;12115
26124;26;26107
02124;2;2044
11648;11;11017
26292;26;26071
32740;32;32057
10230;10;10092
49519;49;49172
43558;43;43156
09108;9;9211
44557;44;44173
50582;50;50140
42149;42;42129
15319;15;15008
42138;42;42022
46310;46;46254
49120;49;49119
12530;12;12032
29711;29;29002
19287;19;19033
28194;28;28020
37591;37;37378
39583;39;39022
32828;32;32024
23628;23;23027
44478;44;44171
19342;19;19134
32705;32;32089
45620;45;45105
14230;14;14071
16860;16;16242
21649;21;21018
28755;28;28070
17708;17;17041
09441;9;9369
18815;18;18053
30366;30;30016
03195;3;3065
41210;41;41049
07240;7;7049
17846;17;17137
10697;10;10181
17494;17;17128
32620;32;32039
10728;10;10106
44134;44;44019
49810;49;49129
42311;42;42120
08009;8;8019
10136;10;10044
33119;33;33044
39592;39;39012
24764;24;24010
36514;36;36020
46512;46;46122
25749;25;25172
28595;28;28055
10391;10;10901
46770;46;46143
40170;40;40059
07749;7;7902
03841;3;3007
36583;36;36059
29451;29;29077
16639;16;16196
23310;23;23095
24887;24;24183
50710;50;50152
49300;49;49166
37497;37;37356
15293;15;15020
18519;18;18089
26511;26;26170
47164;47;47145
08003;8;8019
44630;44;44068
05193;5;5173
39716;39;39028
41849;41;41012
20530;20;20068
47676;47;47229
24359;24;24144
12231;12;12046
23689;23;23002
24225;24;24033
32695;32;32082
33390;33;33024
14007;14;14021
39003;39;39075
40200;40;40063
08692;8;8175
43143;43;43083
49178;49;49149
19281;19;19170
28755;28;28078
24766;24;24108
34419;34;34077
02329;2;2022
22255;22;22012
16855;16;16025
22792;22;22209
25518;25;25161
37181;37;37069
38140;38;38038
04888;4;4021
04727;4;4102
12578;12;12044
15327;15;15070
26133;26;26121
03295;3;3065
42294;42;42090
49523;49;49209
20003;20;20069
12414;12;12125
48480;48;48097
37797;37;37185
18540;18;18909
50009;50;50297
10812;10;10211
40420;40;40181
33340;33;33019
49539;49;49251
31177;31;31154
01193;1;1001
15900;15;15065
40492;40;40018
38312;38;38026
44653;44;44223
10318;10;10180
28370;28;28052
25354;25;25217
19323;19;19272
09553;9;9903
32152;32;32026
17124;17;17117
24238;24;24211
14400;14;14054
01200;1;1051
25315;25;25138
23213;23;23076
21880;21;21056
49696;49;49203
21002;21;21041
32139;32;32076
33528;33;33006
09559;9;9014
41150;41;41902
10140;10;10087
17472;17;17011
44651;44;44077
19142;19;19161
33405;33;33016
01477;1;1010
15117;15;15040
46035;46;46250
05002;5;5019
05145;5;5213
27151;27;27039
39813;39;39007
33569;33;33056
21860;21;21074
34249;34;34087
41704;41;41038
21639;21;21064
28240;28;28072
39649;39;39098
42113;42;42163
42180;42;42211
